TransactionID,Time,Amount,CardholderName,MerchantName,MCC,Location,Device,IPAddress,TransactionSpeed,Fraud
4251,2025-04-09 21:54:07,777.34,Jessica Schroeder,"Lowe, Grimes and Morgan",5968,Michaelberg,iOS,120.14.83.109,43.28,0
4252,2025-04-25 10:54:37,436.34,Peter Jones,Turner-Odom,5261,Courtneyview,Android,26.225.208.92,40.12,0
4253,2024-05-12 16:27:06,824.42,Emily Ware,Farrell Group,5261,Amychester,Web,28.214.56.82,34.27,0
4254,2024-05-07 18:21:30,169.43,David Anderson PhD,Turner-Hicks,5261,Carterbury,POS,85.76.155.211,26.07,0
4255,2024-11-06 04:42:33,634.01,Michael Wheeler,Wilson Ltd,5942,East Kevin,Web,220.85.87.104,23.09,0
4256,2024-07-02 14:31:23,959.12,Kelly Smith,"Nelson, Curtis and Green",5812,West James,iOS,152.204.57.250,47.47,0
4257,2025-04-29 19:04:21,807.13,Anna Fox,"Smith, Walters and Dickson",5261,Codyfort,POS,83.62.115.111,4.51,0
4258,2024-12-24 01:13:15,682.93,Mike Grant,Sheppard-Taylor,5968,Toddtown,POS,216.128.27.61,17.08,0
4259,2024-07-27 09:26:51,985.86,Breanna Miller,Edwards-Hudson,7299,Lake Joseph,Web,117.154.162.103,34.63,0
4260,2024-12-22 12:27:36,147.21,Michael Rodriguez,Koch-Brock,5968,Pierceville,iOS,176.122.147.70,0.34,0
4261,2024-10-20 13:28:03,977.14,Danielle Kelley,"Long, House and Stuart",7299,Brownfort,Android,164.173.163.104,41.49,0
4262,2024-10-05 17:46:41,549.49,Amanda Juarez,George-Berry,5812,Michelleborough,Web,117.81.152.39,20.26,0
4263,2024-12-27 02:37:04,258.55,Krystal Parker,King and Sons,7299,Daniellebury,Web,174.223.26.140,46.86,0
4264,2024-07-13 18:14:39,309.46,Tina Smith,"Wang, Duke and Mcdowell",5968,Andersonberg,iOS,73.218.215.71,17.36,0
4265,2025-04-01 20:31:34,263.83,Kristi Fuentes,"Brown, Church and Taylor",5812,Lake Jesusstad,iOS,71.192.123.222,58.51,0
4266,2024-11-08 20:47:53,388.03,Andrea Carter,Lopez-Soto,7299,South Amy,Web,118.147.121.160,46.47,0
4267,2024-07-20 23:57:17,832.7,Megan Hamilton,Holmes Ltd,5812,North Danielle,Web,125.47.224.202,19.87,0
4268,2024-08-05 06:09:34,129.09,Jeremiah Guerrero,"Malone, Wright and Duffy",5261,Johnnyfort,POS,93.113.161.123,55.74,0
4269,2025-04-27 07:29:27,302.49,Stephanie Rodriguez,"Mccormick, Lopez and Herrera",5942,Sandrafort,Android,30.84.150.217,45.59,0
4270,2024-07-18 11:08:55,542.52,Samuel Blackwell,"Harris, Rodriguez and Brown",5411,Kevinmouth,iOS,17.86.228.16,16.23,0
4271,2025-04-17 21:51:42,996.24,Linda Frye,Thompson PLC,7299,Branchchester,Android,100.204.81.241,26.17,0
4272,2024-08-21 12:30:01,578.64,David Chen,Gilbert and Sons,5261,Ericaport,POS,86.55.14.239,24.62,0
4273,2024-10-01 02:19:08,415.02,Charles Santiago,Benson LLC,7299,New Amyberg,Web,137.54.161.180,34.94,0
4274,2024-08-22 09:26:58,90.71,Deanna Jones,Weeks Inc,5812,Josephport,Android,38.139.87.202,54.91,0
4275,2025-03-27 20:12:25,2566.85,Megan Wise,Lyons PLC,5261,Kramerport,Web,205.181.204.197,66.09,1
4276,2025-03-28 23:41:20,654.62,Lynn House,Norris-Mccoy,5812,West Terri,POS,5.6.144.236,25.95,0
4277,2024-09-28 21:14:57,694.71,Michael Coleman,"Jones, Anderson and Johnson",5812,Paulburgh,Web,14.244.181.201,15.16,0
4278,2025-02-27 13:40:20,561.12,Alex Harding,Garcia and Sons,5411,West Donaldton,Web,80.115.89.89,3.51,0
4279,2025-02-19 02:50:29,104.03,Sherry Howard,Smith-Wise,5968,Lake Courtneyshire,Web,49.192.20.77,49.62,0
4280,2024-07-18 22:31:26,465.16,Abigail Hartman,Alvarez Inc,5261,Stewartfurt,Web,98.31.238.127,54.03,0
4281,2025-03-20 13:42:00,437.59,Brandon Cross,"Murray, Coleman and Miller",5812,East Maria,Android,23.233.232.65,16.57,0
4282,2024-11-22 17:20:26,955.77,Susan Gamble,Smith-Beltran,7299,East Sarahburgh,Web,119.121.14.19,11.6,0
4283,2024-11-11 20:20:50,349.07,Connie Buchanan,Jones-Melendez,5968,East Natalie,POS,163.157.4.218,53.04,0
4284,2024-05-15 22:54:42,433.46,Gary Myers,Rodriguez PLC,5812,Patrickburgh,Android,162.38.111.87,44.96,0
4285,2024-09-18 14:42:39,726.44,Hunter Burnett,Ramirez PLC,5968,Craigburgh,POS,61.42.108.61,15.68,0
4286,2024-12-22 23:53:51,705.43,Ashley Smith,"Reyes, Webb and Chen",5942,Williamsberg,Android,40.146.245.38,31.88,0
4287,2024-06-03 15:23:38,853.65,Tyler Williams,"Mcmillan, Turner and Hines",5968,Mirandamouth,iOS,174.79.241.62,8.63,0
4288,2024-11-04 04:20:38,243.2,Katie Bryan,Robinson-Bryant,5968,East Edwardmouth,POS,204.241.30.159,28.46,0
4289,2024-10-02 13:12:11,472.33,Robin Johnson,Woods and Sons,5942,Kylemouth,Web,50.61.48.151,14.61,0
4290,2025-01-25 21:49:10,823.16,Diana Miles,"Harrison, Andrews and Bryan",5261,Dorothymouth,POS,223.236.35.6,6.06,0
4291,2024-05-04 07:23:50,978.2,James Reyes,"Ball, Hubbard and Glass",5261,South Mark,Web,105.201.12.107,46.09,0
4292,2024-10-11 07:02:48,410.39,Christopher Mitchell,"Thompson, Nguyen and Stephens",5812,Velasqueztown,Web,170.137.14.5,11.47,0
4293,2024-05-17 13:50:24,529.7,Natalie Williams,"Curry, Wolfe and Henson",5942,Barrytown,Android,125.160.216.19,58.08,0
4294,2024-12-01 03:25:46,250.83,Elizabeth Townsend,Buchanan and Sons,5261,North Nicoleview,Web,195.201.3.251,53.71,0
4295,2024-05-21 13:59:25,671.58,Jonathan Marks,Miles Inc,5942,Michelleview,iOS,159.8.117.47,18.93,0
4296,2025-03-05 05:43:59,975.25,Kimberly Kelley,Watts and Sons,5411,South Ronaldfort,POS,116.254.235.140,18.9,0
4297,2024-06-27 01:10:35,483.21,Victoria Choi,"Murphy, Williams and Kane",5812,North Tracyberg,Android,191.183.232.245,13.69,0
4298,2024-07-05 19:08:14,564.59,Jeremy Walker,"Stafford, Kerr and Tate",5411,Georgeview,Android,157.211.111.211,25.32,0
4299,2024-07-16 03:02:43,251.78,Tyler Harrison,"Foster, Garcia and Goodwin",5942,Robertsonhaven,iOS,23.38.169.206,9.83,0
4300,2024-11-21 08:04:40,436.49,Jill Rivera,Hall and Sons,5261,Willisville,iOS,9.7.199.54,17.97,0
4301,2024-10-01 15:50:59,352.96,George Macdonald,Carr PLC,5942,Port Andrewborough,Android,93.128.37.228,45.59,0
4302,2024-06-26 09:52:33,484.51,Rachel Sullivan,Cook-Barajas,5812,Lake Veronicaview,Web,126.196.87.192,21.89,0
4303,2025-04-10 04:43:55,769.98,Brandi Andrews,Faulkner Ltd,5411,New Traceyfort,Web,140.234.172.72,16.66,0
4304,2024-08-16 02:29:07,81.45,Kathy Jones,"Mills, Kirk and Hernandez",5261,Anaburgh,Web,218.26.238.9,27.73,0
4305,2024-10-23 22:42:06,367.06,Trevor Arias,Thompson LLC,5261,Cummingsville,Android,135.22.251.35,12.41,0
4306,2024-12-17 06:02:00,522.73,Scott Craig,"Harris, Mcmahon and Daniels",5812,West Michael,POS,151.146.189.87,57.47,0
4307,2025-01-10 05:05:44,254.21,Anthony Berry,Hernandez Group,5411,Garyland,iOS,103.147.232.64,9.54,0
4308,2025-03-05 05:55:37,408.23,Francisco Chaney,Ferguson-Jones,7299,Elizabethmouth,POS,93.0.21.166,3.83,0
4309,2024-09-16 21:29:45,517.86,Jessica Walker,Beasley-Garcia,5942,Chapmanton,POS,35.240.111.223,32.49,0
4310,2025-01-01 15:56:03,48.01,Cynthia Dominguez,Fletcher LLC,5812,Wesleyshire,Web,193.98.135.235,24.98,0
4311,2024-06-09 14:50:21,790.74,Jennifer Parker DVM,Thomas LLC,5261,Adamshire,iOS,75.248.40.239,25.51,0
4312,2025-02-13 10:02:37,980.5,Andrea Gutierrez,Fisher PLC,5942,Moorebury,Android,201.98.220.68,28.15,0
4313,2024-07-25 22:04:51,132.73,Heather Clay,"Acosta, Salazar and Jackson",5812,New Erikafort,iOS,172.242.197.38,35.33,0
4314,2025-03-28 12:09:07,912.85,James Wright,"Marshall, Wells and Reynolds",7299,North Amanda,iOS,217.117.145.15,16.53,0
4315,2024-05-20 22:24:30,350.83,Kelly Hawkins,"Robinson, Barrera and Farley",5942,East Michelletown,POS,137.159.66.249,26.83,0
4316,2024-07-25 03:47:29,209.48,Tracy Hunter,Miller-Ramos,5812,Gutierrezstad,POS,64.19.87.145,28.79,0
4317,2024-10-17 15:10:51,237.79,Amanda Ortiz,Simmons-Grant,7299,East Robert,Web,123.180.61.104,26.3,0
4318,2024-05-28 08:34:49,883.6,Tyler Peterson,Phillips Ltd,5968,West Ryanview,Android,85.233.247.67,52.88,0
4319,2024-12-11 18:57:52,115.59,Adrian Lam,"Brooks, Cohen and Stanley",5411,Oscarbury,POS,212.43.179.52,14.25,0
4320,2025-02-18 18:01:45,627.54,Erika Parrish PhD,"Gomez, Zimmerman and Alvarado",5968,New James,iOS,17.121.23.201,43.74,0
4321,2025-04-02 02:48:25,288.83,Danielle Galvan,Sanders and Sons,5942,Lake Alexanderport,Android,77.110.74.111,20.48,0
4322,2025-01-05 17:33:42,4582.06,Sabrina Zamora,"Henderson, Clark and Velazquez",5261,North Jeffchester,Android,18.81.234.91,62.18,1
4323,2024-09-22 11:33:36,690.95,Theresa Harris,Brooks LLC,5968,South Timothymouth,iOS,81.179.42.104,31.86,0
4324,2025-02-02 11:52:03,50.16,Joshua Little,Johnson-Lynch,5968,West Kevin,Web,122.23.109.55,31.12,0
4325,2024-06-17 11:43:48,819.74,Tom Tyler,Davis Group,5411,Chavezshire,Web,201.75.228.20,6.96,0
4326,2025-04-02 18:46:15,630.99,Julie Jackson,Foster PLC,5261,Torreschester,Web,11.31.30.96,40.68,0
4327,2024-07-09 14:17:24,648.54,Jeremy Davis,"Meyer, Williams and Love",5261,Edwinview,iOS,189.231.33.90,33.99,0
4328,2024-11-22 18:56:12,765.74,Christopher Jenkins,"Brown, Martinez and Beard",5411,South Timothy,Web,136.103.103.106,54.81,0
4329,2024-08-02 07:42:41,45.11,Courtney Reed,Riley-Morgan,5812,Latashaberg,POS,197.152.45.47,59.14,0
4330,2024-10-20 18:31:16,469.93,Tracy Barnes,Wilkerson Group,5411,Kimberlymouth,Web,70.2.243.210,5.65,0
4331,2025-01-15 15:51:17,568.39,Bradley Rivera,"Bennett, Dixon and Hancock",5812,Pamelaview,iOS,209.247.114.160,49.96,0
4332,2024-06-27 17:22:13,854.38,Mark Peterson,"Aguilar, Underwood and Martinez",5411,Ochoastad,Android,95.92.34.144,50.61,0
4333,2025-03-29 18:16:42,621.21,Matthew Floyd,Johnson-Carroll,5968,New Victoriatown,Android,50.250.161.87,20.79,0
4334,2024-05-20 20:06:32,306.49,Alex Hammond,Morrison Ltd,5411,Elijahbury,Android,185.135.121.42,51.34,0
4335,2024-08-30 17:52:45,278.02,Thomas Campbell,Price-Murphy,5812,Ortizbury,Android,104.236.89.75,31.76,0
4336,2024-12-05 21:16:37,648.49,Jason Reese,Vega-Weiss,5411,Lake Cody,Web,202.38.110.202,27.98,0
4337,2024-10-04 14:03:28,309.52,Deanna Mata,"Smith, Shaw and Hernandez",5812,Port Laurenfurt,iOS,20.103.240.12,4.67,0
4338,2024-09-24 16:10:26,499.1,Lawrence Sanchez,May-House,5812,Jackland,POS,223.136.176.34,33.95,0
4339,2024-10-21 06:15:48,730.08,Stephanie Palmer,"Martinez, Thomas and Foster",5968,Michaelchester,Web,168.171.246.83,44.91,0
4340,2025-03-19 09:29:46,779.05,Cathy Perez,Rhodes-Daniel,5411,East Mark,POS,135.176.174.96,37.59,0
4341,2024-08-21 20:54:25,19.51,Mark Foster,Knight Inc,5261,South Nathaniel,POS,66.102.221.156,38.37,0
4342,2025-04-20 14:06:01,982.43,Tanya Lawson,Johnson-Wilson,5812,Leestad,Android,1.188.244.248,10.65,0
4343,2025-03-01 17:45:04,619.96,Kyle Shah,"Melton, Roberts and Turner",5968,North Sandraton,iOS,202.107.51.175,41.39,0
4344,2024-07-13 03:46:17,918.26,Lawrence Osborne,"Morgan, Holt and Garza",7299,North Hannahside,iOS,91.250.77.66,24.44,0
4345,2024-10-11 12:43:46,473.08,Tyler Collins,Gonzalez-Murphy,5942,Hernandezfort,Android,68.17.198.34,28.56,0
4346,2024-06-03 10:30:20,663.72,Jose Hoover,"Boyd, Bowman and Thomas",5261,East Barry,POS,141.9.100.208,52.56,0
4347,2024-06-16 04:41:48,878.55,Danielle Harris,"Boyle, Moore and Hicks",7299,Powersport,POS,49.190.17.213,7.31,0
4348,2025-01-30 22:14:06,601.87,Brad Green,"Dillon, Franklin and Rogers",5968,Suarezport,iOS,156.175.187.3,9.29,0
4349,2024-09-15 09:30:52,127.13,Michael Shaw,Haynes Inc,5261,South Marissaville,POS,201.181.128.108,4.91,0
4350,2025-01-03 19:37:18,670.25,Hannah Martin,Becker-Smith,5968,Alexandertown,Web,205.235.45.0,15.74,0
4351,2024-10-10 08:04:35,854.96,Johnathan Mendez,Rosales LLC,5812,Andrefurt,POS,122.116.229.223,49.23,0
4352,2025-02-21 09:24:50,194.51,Lisa Ramos,"Guzman, Duarte and Harvey",5942,Rayfort,iOS,33.8.116.69,21.71,0
4353,2024-06-10 01:59:11,1760.95,Jeffrey Wiley,"Reynolds, Vaughn and Phillips",7299,Troymouth,POS,17.179.221.254,72.11,1
4354,2024-12-28 19:25:56,246.91,Travis Beard,Nelson Inc,5942,Port Charlotte,iOS,87.21.47.196,24.75,0
4355,2025-02-02 01:55:06,152.59,Austin Brady,"Adams, Pham and Brown",7299,Shieldsport,POS,184.34.177.185,31.35,0
4356,2025-03-01 03:32:00,819.81,Joshua Wagner,Ray-Lucas,5968,North Matthewmouth,iOS,75.125.213.187,14.75,0
4357,2024-10-22 08:39:25,157.21,Brenda Chase,Alexander-Wolf,5411,Lopeztown,Android,53.38.178.51,44.39,0
4358,2025-02-23 19:54:42,867.12,Patricia Terry,Yang-Weber,5942,North Kellyville,Android,60.47.58.93,11.15,0
4359,2025-03-10 20:18:59,810.57,Timothy Williams,"Bowen, Romero and Haney",5411,Graceport,Web,196.135.54.132,19.08,0
4360,2024-07-14 22:28:13,546.17,Benjamin Cruz,Diaz PLC,5942,Pricestad,Web,168.79.70.207,30.6,0
4361,2025-01-10 17:51:32,413.58,Elizabeth Brown,"Holder, Jackson and Brandt",5411,Taylorfurt,Android,120.234.80.74,5.34,0
4362,2025-03-06 23:13:33,484.18,James Lee,Blankenship PLC,5968,East Michael,POS,67.195.172.25,10.69,0
4363,2025-02-11 11:49:45,52.16,Shawn Young,Martinez Group,5261,West Christina,Android,63.220.115.11,16.3,0
4364,2024-11-21 05:35:43,827.03,Lindsey Shaw DDS,Chavez-Russell,7299,East Jeffreyport,iOS,2.216.101.135,53.84,0
4365,2024-10-31 14:52:18,447.0,Joe Bennett,Atkins Group,5411,Port Davidfort,POS,38.126.15.8,27.97,0
4366,2024-11-30 14:27:57,520.77,Tracy Ramirez,"Hudson, Underwood and Peterson",5261,Lopezport,iOS,149.25.31.240,5.96,0
4367,2024-10-09 13:35:00,138.44,Michael Cooper,Hobbs-Fischer,5411,Hamiltonfort,Android,148.50.120.173,44.34,0
4368,2024-05-20 14:46:10,395.78,John Gray,Pacheco-Davis,5812,Debbieberg,Android,136.151.121.222,6.2,0
4369,2025-01-18 18:15:55,31.9,Michael Preston,"Goodman, Ellis and Rosales",5411,North Jameston,Android,25.127.203.211,16.24,0
4370,2025-03-01 15:24:49,45.24,Micheal Williams,"Anderson, Bowen and Davenport",5261,Lake Rachelview,POS,24.47.156.90,1.19,0
4371,2024-07-13 09:11:12,532.62,Tammy Aguilar,Briggs Group,5942,Kristamouth,iOS,25.116.184.203,1.69,0
4372,2024-12-09 13:46:39,279.49,Brian Moore,"Hudson, Anderson and Mcgrath",5411,Sarahfort,Android,114.108.226.12,29.06,0
4373,2024-11-07 23:49:08,306.81,Alan Silva,"Murphy, Rodriguez and Harding",5261,South Kyle,POS,206.68.189.169,7.02,0
4374,2024-10-27 14:22:37,371.59,Jason Jackson,"Hernandez, Davis and Edwards",5812,East Rhonda,Web,24.76.15.186,12.2,0
4375,2024-06-19 08:20:49,693.23,Thomas Kennedy,"Davis, Sherman and Stevens",7299,West Johnathan,iOS,163.89.154.57,43.32,0
4376,2025-02-16 22:43:58,570.83,Jesse Roach,Lopez Ltd,5942,Baileyton,iOS,37.10.231.245,51.51,0
4377,2025-01-01 16:26:02,534.6,Crystal Lopez,Howard-Taylor,7299,Lake Michaelville,Web,98.109.117.95,11.91,0
4378,2025-01-30 18:29:51,873.33,Lindsay Hamilton,Garcia LLC,5261,Lake Jacqueline,Web,30.112.85.89,35.98,0
4379,2024-07-25 11:17:31,705.81,Benjamin Brown,Walker-Duncan,7299,Dylanshire,POS,68.206.190.109,6.56,0
4380,2025-01-25 19:34:22,840.39,Crystal Campbell,Henson Inc,7299,Ronaldshire,POS,57.74.151.1,41.28,0
4381,2024-11-04 03:03:35,343.1,Margaret Barber,"Arnold, Young and Griffith",5942,Griffinberg,Web,121.54.105.61,32.16,0
4382,2024-11-21 02:37:53,359.0,Megan Maddox,Graham-Payne,5411,Martinezmouth,POS,37.234.30.52,18.51,0
4383,2024-07-19 18:11:03,79.38,Ralph Baldwin,"White, Hill and Campbell",5411,Johnborough,Android,154.46.96.1,52.36,0
4384,2024-05-15 07:32:11,37.2,Matthew Willis,Robinson-Williamson,5411,Johnland,POS,191.69.103.119,25.14,0
4385,2025-04-20 21:52:19,168.12,Julia Smith,"Smith, Oconnor and Li",5942,New Brittany,iOS,129.59.87.56,47.68,0
4386,2025-04-20 22:16:14,572.46,Yolanda Klein,Fox-Ferguson,7299,South Chelsea,Web,53.1.183.175,16.51,0
4387,2024-05-28 18:05:35,947.32,Keith Brown,Hicks Inc,7299,Pamelaberg,POS,117.59.198.192,22.2,0
4388,2025-03-15 15:33:30,977.45,Raymond Leon,"Chandler, Silva and Pruitt",5411,East Wayne,POS,14.82.40.114,34.7,0
4389,2025-02-15 03:08:24,268.52,Raven Cook,Wallace-Hartman,5261,Julietown,POS,158.156.169.164,13.56,0
4390,2024-05-08 05:43:54,903.41,Ariana Powell,Wilson Inc,5968,Lake Jeanneberg,Web,96.241.136.241,33.42,0
4391,2024-12-19 11:28:56,553.93,Lauren Lee,"Strickland, Young and Schneider",5968,New Robert,iOS,158.116.22.250,47.72,0
4392,2025-04-12 05:36:35,366.1,Dennis Hinton,Baldwin and Sons,5942,North Julie,Android,138.98.43.112,25.56,0
4393,2024-09-08 01:55:41,147.26,Michael Wong,Coleman LLC,5968,South Amandaport,POS,164.233.138.177,36.55,0
4394,2024-10-08 09:16:40,778.75,Wesley Harrison,Farmer-Edwards,5812,Karenville,Android,25.204.20.195,56.47,0
4395,2025-02-23 03:48:22,303.14,James Gibson,"May, Caldwell and Burke",5411,South Christopher,Android,147.89.88.40,16.41,0
4396,2025-04-19 10:50:07,175.05,Laurie Vasquez,Zimmerman-Webster,7299,South Cindybury,POS,132.202.126.155,21.09,0
4397,2024-09-04 15:01:46,38.24,Marcus Mitchell,Johnson Inc,5968,South Frank,Web,215.81.96.74,54.21,0
4398,2025-02-22 06:54:35,4565.39,Edward Nunez,Brown PLC,5411,East James,Android,181.160.21.212,112.65,1
4399,2024-10-29 17:30:39,483.68,Timothy Nichols,"Torres, Mcmillan and Mckay",5812,East Adamport,iOS,90.56.20.68,11.48,0
4400,2024-07-12 10:28:43,976.46,Carrie Rodriguez,Mccann-Castillo,5812,Lake Jacob,POS,143.73.12.9,37.75,0
4401,2024-10-18 17:35:27,293.83,Natasha Elliott,Edwards and Sons,5942,Mitchellmouth,POS,125.176.239.178,6.6,0
4402,2024-09-19 08:28:16,751.06,Kimberly Monroe,Graham-Wilson,5261,Ericstad,POS,74.115.121.166,17.07,0
4403,2025-02-28 21:05:06,299.32,Bill Mccall,"Rhodes, Schmidt and House",5968,West Katherineshire,iOS,151.60.17.62,44.37,0
4404,2024-10-08 06:35:16,556.93,Kelly Perez,"Armstrong, Murray and Jones",5942,Sarahland,Android,66.113.201.70,52.98,0
4405,2024-07-16 21:37:47,374.68,Laurie Nelson,Stewart and Sons,5812,North Nicole,Web,126.178.249.35,42.24,0
4406,2025-03-04 17:06:25,152.09,Richard Edwards,Kim and Sons,5261,Steventown,iOS,137.247.173.128,25.64,0
4407,2025-01-09 20:54:31,684.34,Sarah Mckay,"Lane, Graham and Rodriguez",5942,Stephanieton,Android,29.82.40.194,25.85,0
4408,2025-03-20 09:48:58,407.31,Jeffrey Gutierrez,Thompson-Swanson,7299,Keithland,POS,171.246.248.40,12.49,0
4409,2024-07-04 11:04:52,519.18,John Stewart,"Thomas, Gibson and Cook",5942,South Linda,Web,85.218.228.217,41.68,0
4410,2025-01-08 23:01:01,470.81,Roberto Marshall,Ewing-Lopez,5942,Austinmouth,Android,164.124.91.147,19.12,0
4411,2025-04-22 10:20:11,771.52,Carla Obrien,Bennett-Carey,5411,Saraborough,iOS,44.236.142.162,18.51,0
4412,2025-03-05 16:25:43,159.42,Roger Williams,Lee-Hoffman,5411,Hughesborough,Android,124.188.239.74,51.15,0
4413,2024-08-12 03:55:41,416.09,Melody Jacobson,Carter LLC,5942,Kingtown,Web,36.111.17.148,23.22,0
4414,2024-07-20 17:03:27,932.96,James Navarro,Sampson LLC,5942,Sharonberg,Android,134.150.224.207,46.98,0
4415,2025-01-21 13:41:16,570.23,Christine Martin,Taylor-Martin,5261,South Steve,Web,106.234.83.5,25.88,0
4416,2024-09-09 20:36:20,921.36,Nicole Hughes,Hernandez-Lucas,5411,New Christophertown,Android,159.70.189.146,6.97,0
4417,2024-09-06 07:48:12,664.81,Sandra Burch,"Blankenship, Mason and Murray",5942,North Jake,POS,187.12.240.3,26.79,0
4418,2025-05-01 04:34:12,578.04,Jennifer Burke,Warner-Hamilton,5261,Colinshire,Android,94.7.124.68,36.35,0
4419,2024-12-23 04:06:31,4399.28,Shirley Wright,Garcia PLC,5261,New Jayborough,Android,82.75.23.27,84.9,1
4420,2024-05-27 16:21:31,180.82,Nicole Kennedy,Conway PLC,5261,Evanschester,iOS,73.195.4.162,46.02,0
4421,2024-09-30 18:44:27,831.18,Carmen Palmer,Kelly-Cruz,5812,East Jonathanborough,iOS,5.177.81.173,43.09,0
4422,2024-05-11 14:53:38,298.96,Bobby Wright,Moss-Walker,5968,Lake Joelchester,Android,35.57.86.80,41.87,0
4423,2024-07-11 14:40:57,593.74,Krista Cross,Harper-Warren,5812,Port Josephburgh,iOS,163.54.197.119,19.26,0
4424,2024-09-30 03:49:38,16.22,Veronica Brandt,"Johnson, Roberts and Nichols",5942,Perezton,Android,173.145.62.69,4.75,0
4425,2025-04-11 11:38:46,116.05,Kristy Foster,"Nguyen, Khan and Russell",7299,New Alexanderstad,Web,89.60.148.108,16.97,0
4426,2024-12-29 07:21:04,817.62,Dr. Lisa Parker MD,Miller LLC,7299,Juliefurt,Web,90.85.240.65,28.53,0
4427,2024-06-24 03:17:00,827.78,Anita Callahan,Jackson Ltd,5411,South Katherine,POS,125.224.247.137,56.7,0
4428,2024-10-18 19:22:49,287.26,Robin Perez,Johnson PLC,5261,Lake Jacob,Web,183.188.42.119,8.61,0
4429,2025-02-05 20:02:55,763.42,Kyle Lewis,"Stewart, Walters and Blair",5942,Lake Jessica,iOS,77.5.94.180,49.04,0
4430,2025-02-08 22:30:57,734.55,Daniel Adams,Shields-Sparks,5261,Port Carrie,Web,51.133.78.138,26.67,0
4431,2024-08-29 15:29:59,498.77,Timothy Mason,Terry-Chapman,5411,New Cory,Android,39.109.48.76,34.64,0
4432,2024-08-06 12:38:23,946.94,Megan White,Fowler-Davis,5942,Jacquelinechester,iOS,128.194.95.230,49.15,0
4433,2024-12-25 12:42:45,911.52,Joshua Watts,Harris Inc,5942,Julieborough,iOS,205.193.153.196,29.07,0
4434,2025-02-13 03:41:22,733.15,Daniel Pratt,"Christian, Moyer and Marks",5411,Whiteview,iOS,150.116.232.28,14.16,0
4435,2025-01-24 01:51:30,396.05,Rachel Gardner,"Wilson, Atkins and Morris",5942,East Kevin,iOS,64.199.96.98,11.12,0
4436,2025-03-05 05:31:30,87.18,Amy James,Lee-Pacheco,5942,Port Andrea,Android,221.48.54.111,31.93,0
4437,2024-10-24 01:46:38,779.15,Thomas Stephenson,"Tyler, Nunez and Hicks",7299,Stevenchester,POS,27.67.57.9,0.29,0
4438,2025-03-09 07:52:39,110.98,Jacqueline Arnold,Edwards Inc,5968,Leland,POS,221.40.120.242,26.04,0
4439,2024-11-22 08:52:19,20.38,Dr. Amber Smith,Brown-Stevens,5968,North Angela,iOS,107.111.74.28,32.97,0
4440,2025-02-17 02:11:52,239.86,Matthew Tucker,Fischer-Barton,7299,Lake Amandaland,POS,161.28.125.16,9.24,0
4441,2024-08-10 01:45:02,138.66,Cheryl Baker,Freeman Group,5968,North Michael,POS,21.97.255.249,5.27,0
4442,2024-05-10 00:08:02,841.63,Mr. Mark Anderson,Boone Group,5942,Davidsonstad,Web,135.199.37.94,50.17,0
4443,2024-08-13 06:14:05,454.99,Ashley Jimenez,"Hunter, Ochoa and Scott",5942,Michaelside,Android,217.37.48.4,32.89,0
4444,2024-07-30 04:36:31,306.05,Nancy Perry,"Gilbert, White and Mendoza",5812,Anitaland,Web,91.15.97.137,57.71,0
4445,2025-02-28 16:56:29,893.77,Jeffrey Harrington,Harvey-Henson,7299,Knightchester,Web,134.205.58.102,12.51,0
4446,2024-07-05 12:13:11,159.55,Angela Palmer,Andrews-Sanchez,5411,Cunninghamborough,Android,52.234.44.96,54.86,0
4447,2025-04-20 10:44:52,111.41,Anna Holland,Kerr-Williamson,5411,Port Taylorhaven,iOS,58.71.114.241,38.66,0
